Geneid	gene_name	Cell1Fungi3	Cell1Fungi1	Naive1	Cell2Bug2	Naive2	Cell2Fungi1	Cell1Bug2	Cell2Fungi2	Cell1Fungi2	Naive3	Cell2Bug3	Cell1Bug3	Naive4	Cell2Fungi3	Cell1Bug1	Cell2Bug1
ENSMUSG00000061520	Olfr153	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075156	Olfr1128	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000082417	Gm13740	0	0	1	1	1	0	0	0	1	0	0	0	6	0	0	1
ENSMUSG00000081132	Gm13744	3	0	2	0	3	0	0	0	1	0	0	0	10	0	0	0
ENSMUSG00000083688	Gm13743	0	0	3	0	4	1	2	1	3	1	0	0	13	1	1	1
ENSMUSG00000062272	Olfr1129	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000059205	Olfr1130	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000068819	Olfr1131	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000068818	Olfr1132	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082428	Gm13742	0	0	2	0	2	0	0	0	0	0	0	0	8	0	0	0
ENSMUSG00000075155	Olfr1133	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000090018	Gm13741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075154	Olfr1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075153	Olfr1135	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0
ENSMUSG00000075151	Olfr1136	0	0	5	0	15	0	0	1	0	0	0	0	13	0	0	0
ENSMUSG00000075150	Olfr1137	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000075149	Olfr1138	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000068817	Olfr1140	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075148	Olfr1141	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000068816	Olfr152	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000068815	Olfr1143	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000082227	Olfr1144-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068814	Olfr1145	0	0	3	0	3	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000083185	Olfr1146-ps1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000081908	Olfr1147-ps1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000061875	Olfr1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082982	Olfr1149-ps1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000081234	Olfr1150-ps1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0
ENSMUSG00000047039	Olfr1151	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000045225	Olfr1152	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000082056	Gm13745	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000048197	Olfr1153	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075146	Olfr1154	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
ENSMUSG00000075145	Olfr1155	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000075144	Olfr1156	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000075143	Olfr1157	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000075142	Olfr74	0	0	5	0	5	0	0	0	0	0	0	0	13	0	0	0
ENSMUSG00000062793	Olfr1158	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0
ENSMUSG00000081345	Olfr1159-ps1	1	0	0	0	2	1	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000075141	Olfr1160	0	1	2	0	3	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000045150	Olfr1161	0	1	2	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075140	Olfr73	0	0	1	0	3	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000089884	Gm13747	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075139	Olfr1162	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075137	Olfr1163	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075136	Olfr1164	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000046590	Olfr1165-ps	0	0	5	0	8	3	0	0	0	0	0	0	25	0	0	0
ENSMUSG00000101078	Olfr1166	1	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0
ENSMUSG00000100899	Olfr1167	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000061342	Olfr1168	1	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0
ENSMUSG00000084405	Olfr1169-ps1	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000075133	Olfr1170	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082010	Olfr1171-ps1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000086378	Gm13753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082237	Olfr1172-ps1	0	0	1	0	4	0	0	0	0	0	0	0	7	0	1	0
ENSMUSG00000075132	Olfr1173	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000080713	Olfr1174-ps	0	0	3	0	15	0	0	0	0	0	0	0	10	0	0	0
ENSMUSG00000083855	Olfr1175-ps	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000050023	Olfr1176	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075128	Olfr1177-ps	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000056995	Olfr1178	0	0	3	0	1	0	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000075127	Olfr1179	1	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000075126	Olfr1180	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000075125	Olfr1181	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075124	Olfr1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090097	Gm13757	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000049372	Olfr1183	0	0	1	0	1	1	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000051424	Olfr1184	1	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000082882	Olfr1185-ps1	1	1	1	0	1	1	0	0	1	2	0	0	6	1	0	0
ENSMUSG00000057735	Olfr1186	0	0	1	0	1	0	0	0	1	0	0	0	3	1	0	0
ENSMUSG00000068810	Olfr1187-ps1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000068809	Olfr1188	0	0	2	0	6	0	0	0	0	0	0	0	11	0	0	0
ENSMUSG00000081073	Gm13758	0	0	1	0	3	0	0	0	0	0	0	0	4	1	0	0
ENSMUSG00000068808	Olfr1189	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000082885	Olfr475-ps1	0	1	2	0	30	0	0	0	0	0	0	1	36	0	0	0
ENSMUSG00000081948	Olfr1191-ps1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000087234	Gm13759	0	0	0	0	2	0	0	0	1	0	0	0	5	1	0	0
ENSMUSG00000081836	Olfr1192-ps1	0	0	0	0	2	1	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000060827	Olfr1193	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075121	Olfr1195	1	1	0	0	2	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000075120	Olfr1196	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000075119	Olfr1197	0	0	0	0	3	0	0	1	1	0	0	0	6	0	0	0
ENSMUSG00000075117	Olfr1198	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089892	Olfr1199	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000075116	Gm13760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075115	Olfr1200	1	0	1	0	1	0	0	2	0	0	0	1	4	0	0	0
ENSMUSG00000059023	Olfr1201	0	0	7	0	5	0	0	0	0	0	0	0	10	0	0	0
ENSMUSG00000064084	Olfr1202	0	1	0	0	4	1	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000057447	Olfr1205	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000061798	Olfr1204	2	0	2	0	2	0	0	1	0	1	0	0	6	0	0	0
ENSMUSG00000062757	Olfr1206	0	1	7	1	5	0	0	0	0	2	0	0	7	0	0	0
ENSMUSG00000075114	Olfr1208	0	0	1	0	5	0	0	1	0	1	0	0	5	0	0	0
ENSMUSG00000075113	Olfr1209	1	0	2	0	4	0	0	0	0	1	0	0	3	0	0	0
ENSMUSG00000075112	Olfr1211	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000086737	Gm13763	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000048226	Olfr1212	1	0	1	0	2	0	0	2	0	0	0	0	2	0	0	0
ENSMUSG00000089751	Olfr1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075111	Gm13762	0	0	0	0	2	0	0	1	0	0	0	0	4	0	0	0
ENSMUSG00000075110	Olfr1214	1	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0
ENSMUSG00000100016	Olfr1215	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075107	Olfr1216	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
ENSMUSG00000101391	Olfr1217	0	1	3	0	0	0	0	0	0	0	0	0	10	0	0	0
ENSMUSG00000075105	Olfr1218	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075104	Olfr1219	1	0	0	0	6	0	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000101480	Olfr1220	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000075102	Olfr1221	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0
ENSMUSG00000086793	Gm13764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075101	Olfr1222	1	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0
ENSMUSG00000075100	Olfr1223	0	0	1	0	2	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000075099	Olfr1224-ps1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000101918	Olfr1225	0	0	2	0	5	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000082581	Gm13761	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075097	Olfr1226	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000099486	Olfr1228	1	0	0	0	5	0	0	0	1	0	0	0	5	0	0	0
ENSMUSG00000075095	Olfr1229	0	0	1	0	3	0	0	1	0	0	1	0	2	0	0	0
ENSMUSG00000075094	Olfr1230	0	0	1	0	1	0	0	0	0	0	0	0	8	1	0	0
ENSMUSG00000075093	Olfr1231	0	0	2	0	1	0	0	0	0	1	0	0	6	0	0	0
ENSMUSG00000075092	Olfr1232	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000075091	Olfr1233	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075090	Olfr1234	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000084295	Olfr1235-ps1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075089	Olfr1238	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000075088	Olfr1239	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000099909	Olfr1240	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075086	Olfr1241	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075085	Olfr1242	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000075084	Olfr1243	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000100601	Olfr1245	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0
ENSMUSG00000100828	Olfr1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075081	Olfr1247	0	0	2	0	5	0	0	0	0	0	0	0	11	0	0	0
ENSMUSG00000099356	Olfr1248	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000075079	Olfr1249	0	1	0	0	0	1	0	0	0	0	0	0	5	1	0	0
ENSMUSG00000075078	Olfr1250	0	0	2	0	2	0	0	0	2	0	0	0	4	0	0	0
ENSMUSG00000100323	Olfr1251	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000100224	Olfr1252	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075075	Olfr1253	1	0	0	0	0	0	0	1	0	1	0	0	4	0	0	0
ENSMUSG00000075074	Olfr1254	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000045148	Olfr1255	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075073	Olfr1256	1	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000075072	Olfr48	0	1	1	0	4	1	0	0	0	1	0	0	8	0	0	0
ENSMUSG00000049057	Olfr1257	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000049149	Olfr1258	0	0	6	0	5	0	0	0	1	5	0	0	10	0	0	1
ENSMUSG00000068806	Olfr1259	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000042894	Olfr1260	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000061295	Olfr1261	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000051313	Olfr1262	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0
ENSMUSG00000059112	Olfr1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075069	Olfr1264	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000059910	Olfr1265	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000075068	Olfr140	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0
ENSMUSG00000084336	Olfr1267-ps1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082574	Olfr1268-ps1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000075067	Olfr1269	0	0	2	0	3	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000075066	Olfr32	0	0	2	1	1	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000091703	Gm4222	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075065	Olfr1270	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000080223	Gm13768	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075064	Olfr1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093625	Gm18953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075063	Olfr142	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000075062	Olfr1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075061	Olfr1272	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000080809	Olfr1273-ps	0	1	2	0	3	0	0	1	0	0	0	0	3	0	0	0
ENSMUSG00000089859	Gm13769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085547	Gm13767	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082980	Olfr1274-ps	0	0	3	0	5	0	0	0	0	1	0	0	5	0	0	0
ENSMUSG00000025314	Ptprj	2461	2150	429	824	687	1143	1582	1141	2615	548	878	1943	509	1115	1448	927
ENSMUSG00000085471	4933423P22Rik	78	86	99	533	39	51	302	62	104	60	84	310	72	39	198	176
ENSMUSG00000051329	Nup160	811	712	630	289	1826	1015	462	990	866	1010	409	557	921	928	455	383
ENSMUSG00000008200	Fnbp4	1885	1606	2088	2133	2469	1855	1745	1846	1833	2236	1796	2200	2457	1706	1682	1804
ENSMUSG00000080873	Rpl30-ps3	3	1	4	5	3	1	2	1	3	3	2	4	8	3	1	5
ENSMUSG00000040812	Agbl2	4	0	16	2	45	2	4	1	4	2	2	3	65	1	4	1
ENSMUSG00000080977	Gm13772	2	0	1	0	1	0	0	2	0	2	0	1	2	0	0	0
ENSMUSG00000027282	Mtch2	7512	6506	5111	9684	7160	9229	5909	9389	6552	6498	11797	8105	4272	8829	5733	10958
ENSMUSG00000040794	C1qtnf4	0	0	0	2	0	2	2	0	1	1	1	2	2	0	1	1
ENSMUSG00000005510	Ndufs3	2263	1945	1735	2052	1471	1896	2191	1913	1928	2005	2511	2113	1470	1850	2146	2750
ENSMUSG00000005505	Kbtbd4	60	59	57	18	109	79	43	85	63	98	27	39	88	77	46	38
ENSMUSG00000063235	Ptpmt1	2437	2201	1785	2900	1272	2114	2941	2069	2165	1631	3132	2551	1327	2100	2545	3668
ENSMUSG00000091037	Gm17661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005506	Celf1	5443	4837	5904	5584	5038	5357	5729	5185	5375	5416	5195	6179	4636	5013	4991	4544
ENSMUSG00000082108	Gm13777	3	0	9	1	5	2	1	0	3	5	1	1	3	1	4	2
ENSMUSG00000002104	Rapsn	186	126	4	32	7	17	70	9	155	6	81	101	13	9	43	57
ENSMUSG00000086495	Gm13778	4	7	1	6	3	2	17	2	3	2	8	9	5	1	7	4
ENSMUSG00000002102	Psmc3	8271	7263	4746	8917	7418	9331	6918	8966	7305	6081	9354	7310	4605	9044	6606	9934
ENSMUSG00000002105	Slc39a13	1037	944	1051	1610	873	935	1194	827	1034	942	1149	1028	734	925	983	1401
ENSMUSG00000002111	Spi1	8675	8207	8593	6228	6693	7204	8811	6347	9304	8789	7223	7274	6614	7091	8393	6762
ENSMUSG00000002100	Mybpc3	117	91	448	178	374	214	107	166	122	293	126	105	404	166	131	148
ENSMUSG00000040687	Madd	2768	2429	1622	3250	2327	2222	2668	2114	2773	1745	3266	3034	1583	2146	2307	3045
ENSMUSG00000002108	Nr1h3	1970	1881	1699	2406	1815	2055	1738	1909	1915	1924	1995	1516	1657	1895	1600	2094
ENSMUSG00000086206	Gm13783	2	1	2	4	2	2	3	3	1	0	1	2	4	2	2	2
ENSMUSG00000088018	Gm23390	0	0	2	0	2	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000002103	Acp2	8059	7168	2875	4326	3418	6294	5692	5884	8114	3217	5184	6780	2534	5739	4946	4784
ENSMUSG00000002109	Ddb2	132	93	88	6	123	126	88	109	152	124	35	132	108	90	64	15
ENSMUSG00000097868	A330069E16Rik	35	26	33	33	35	33	24	30	17	31	39	41	46	31	17	34
ENSMUSG00000097317	Gm17281	0	4	11	4	21	1	0	1	2	4	1	0	37	2	0	0
ENSMUSG00000027257	Pacsin3	31	19	118	40	136	119	16	112	22	136	35	29	139	132	21	42
ENSMUSG00000027255	Arfgap2	761	705	226	92	888	881	479	825	836	506	198	648	456	770	520	178
ENSMUSG00000040591	1110051M20Rik	420	417	816	686	746	828	366	781	360	811	500	323	798	749	263	514
ENSMUSG00000081248	Gm13787	11	8	24	20	8	11	12	3	9	19	10	13	14	4	7	6
ENSMUSG00000080507	Gm22071	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0
ENSMUSG00000027253	Lrp4	719	656	1729	1469	1764	1197	909	1057	642	2376	1072	901	1379	1050	833	1163
ENSMUSG00000081834	Gm13770	0	0	2	0	9	0	1	1	0	8	0	0	12	0	2	0
ENSMUSG00000040549	Ckap5	1390	1279	1167	1109	2807	1654	1255	1726	1469	1650	1158	1617	1366	1499	1269	1451
ENSMUSG00000077221	Snord67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000027249	F2	3	4	27	2	25	0	10	3	1	19	6	9	33	0	6	3
ENSMUSG00000083832	Gm13771	1	3	13	4	5	3	5	1	5	8	2	1	23	1	4	3
ENSMUSG00000075040	Zfp408	383	364	399	457	347	352	447	330	352	413	358	405	362	345	332	378
ENSMUSG00000027247	Arhgap1	2302	2260	2570	1919	3464	3046	1634	2802	2426	2782	2108	1792	2130	2918	1557	2043
ENSMUSG00000027244	Atg13	1107	1130	908	1023	725	746	1494	724	1287	790	1311	1123	699	737	1579	1392
ENSMUSG00000027243	Harbi1	240	225	192	167	349	268	220	231	242	268	222	250	232	241	158	191
ENSMUSG00000082457	Gm13776	0	0	6	0	5	3	0	1	2	1	0	0	13	0	0	0
ENSMUSG00000040506	Ambra1	1163	1115	1144	1309	1103	1009	1318	1031	1171	1148	1134	1311	944	971	1216	1152
ENSMUSG00000075036	Gm10805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040495	Chrm4	0	0	1	0	1	1	1	0	0	2	1	0	1	0	1	0
ENSMUSG00000027239	Mdk	36	42	248	102	62	41	125	21	44	72	69	90	145	23	91	67
ENSMUSG00000040479	Dgkz	3350	3326	1706	1555	1318	2062	3096	1823	3785	1469	1821	2593	1375	1945	3159	1726
ENSMUSG00000098651	Mir6999	2	1	1	2	1	1	2	7	0	0	7	6	0	0	2	0
ENSMUSG00000095332	Gm9821	6	12	9	10	9	6	9	8	19	5	1	7	5	7	8	1
ENSMUSG00000027230	Creb3l1	180	184	77	302	46	140	199	131	201	56	257	190	70	124	160	189
ENSMUSG00000087197	Gm13780	0	0	4	0	7	0	0	0	0	1	0	0	10	1	0	0
ENSMUSG00000087018	2900072N19Rik	1	0	1	0	0	0	0	0	1	2	0	0	3	0	0	0
ENSMUSG00000058318	Phf21a	1735	1539	1645	2117	1055	1164	2113	1232	1605	1176	2039	2059	1074	1154	1897	1992
ENSMUSG00000088639	Mir1955	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083951	Gm13786	2	0	1	1	0	0	1	0	1	3	2	1	1	0	2	1
ENSMUSG00000081730	Gm13785	4	2	11	16	4	7	22	2	4	8	11	17	8	6	12	11
ENSMUSG00000040434	Gyltl1b	2	1	8	2	5	2	0	1	1	3	1	1	8	3	2	0
ENSMUSG00000027222	Pex16	1668	1475	1992	1589	1960	2638	1489	2421	1561	1801	1709	1323	2043	2491	1213	1667
ENSMUSG00000044916	1700029I15Rik	64	55	97	45	95	86	70	65	50	67	66	51	92	94	52	62
ENSMUSG00000027223	Mapk8ip1	11	18	31	19	50	19	34	17	18	29	17	42	39	16	36	16
ENSMUSG00000099093	Mir7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068742	Cry2	205	152	118	168	116	143	219	133	197	111	140	218	121	119	189	164
ENSMUSG00000084781	D930015M05Rik	3	3	4	0	2	1	2	1	1	1	0	2	4	0	1	2
ENSMUSG00000049922	Slc35c1	1243	1212	1515	1862	1395	1302	1004	1333	1439	1330	1700	1101	896	1354	1040	1614
ENSMUSG00000085261	Gm13814	3	8	1	4	3	1	5	5	7	0	4	4	8	2	5	1
ENSMUSG00000085293	Gm13817	0	1	2	0	2	0	0	0	1	1	0	1	4	2	1	1
ENSMUSG00000080860	Gm13815	7	3	11	15	3	3	9	4	4	8	11	5	2	2	11	5
ENSMUSG00000099223	Mir7221	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098406	Mir7222	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000027221	Chst1	252	235	44	138	58	103	86	76	241	28	230	174	46	115	205	188
ENSMUSG00000085976	Gm13816	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000086980	Gm13791	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082700	Gm13792	0	0	3	0	6	0	0	0	0	1	0	0	5	0	0	0
ENSMUSG00000027220	Syt13	0	0	7	1	19	0	1	0	1	8	0	5	28	1	0	1
ENSMUSG00000075028	Prdm11	141	157	78	85	82	71	151	85	161	71	55	152	103	82	128	83
ENSMUSG00000075027	4631405J19Rik	2	2	1	0	2	3	0	2	2	3	0	2	3	0	0	0
ENSMUSG00000087559	Gm13802	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068735	Trp53i11	53	32	417	32	566	195	75	196	40	702	18	57	357	210	109	40
ENSMUSG00000027217	Tspan18	27	13	14	25	33	15	58	7	17	20	23	55	37	16	37	20
ENSMUSG00000089073	Gm23380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085852	Gm13807	36	21	88	8	38	30	15	24	39	55	4	34	79	27	24	2
ENSMUSG00000027215	Cd82	12418	11277	1718	1764	7181	15113	4339	15073	11282	3129	5354	6964	3101	14494	4603	3428
ENSMUSG00000099238	Mir7001	2	3	0	0	0	1	1	0	3	0	0	2	0	1	0	0
ENSMUSG00000075025	Gm10804	4	4	7	0	13	1	1	0	5	3	1	2	14	7	4	0
ENSMUSG00000075024	Gm10803	0	1	5	0	3	0	0	0	0	1	0	0	9	0	0	0
ENSMUSG00000040310	Alx4	1	2	11	1	15	0	1	4	5	3	0	0	24	1	1	0
ENSMUSG00000027198	Ext2	1972	1804	1268	431	2602	2334	1181	2312	2093	1785	970	1346	1517	2249	1255	953
ENSMUSG00000081353	Gm13818	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000040272	Accs	647	598	487	589	526	715	533	716	698	529	621	494	559	699	425	536
ENSMUSG00000075023	Accsl	1	0	2	0	0	1	0	0	1	0	0	1	4	0	1	0
ENSMUSG00000083009	Gm1335	4	1	16	3	7	1	3	1	2	11	1	2	29	7	0	1
ENSMUSG00000087006	Gm13889	41	37	43	90	47	29	89	26	35	38	44	94	31	25	49	84
ENSMUSG00000106890	AL772372.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098004	Gm27027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000027196	4921507L20Rik	2	5	3	5	10	18	11	6	6	11	2	13	8	15	7	2
ENSMUSG00000040174	Alkbh3	755	713	737	513	717	839	566	763	715	852	693	628	717	816	615	647
